agency_identifier,allocation_transfer_agency,availability_type_code,beginning_period_of_availa,by_direct_reimbursable_fun,deobligations_recov_by_pro_cpe,ending_period_of_availabil,gross_outlay_amount_by_pro_cpe,gross_outlay_amount_by_pro_fyb,gross_outlays_delivered_or_cpe,gross_outlays_delivered_or_fyb,gross_outlays_undelivered_cpe,gross_outlays_undelivered_fyb,main_account_code,object_class,obligations_delivered_orde_cpe,obligations_delivered_orde_fyb,obligations_incurred_by_pr_cpe,obligations_undelivered_or_cpe,obligations_undelivered_or_fyb,program_activity_code,program_activity_name,sub_account_code,ussgl480100_undelivered_or_cpe,ussgl480100_undelivered_or_fyb,ussgl480200_undelivered_or_cpe,ussgl480200_undelivered_or_fyb,ussgl483100_undelivered_or_cpe,ussgl483200_undelivered_or_cpe,ussgl487100_downward_adjus_cpe,ussgl487200_downward_adjus_cpe,ussgl488100_upward_adjustm_cpe,ussgl488200_upward_adjustm_cpe,ussgl490100_delivered_orde_cpe,ussgl490100_delivered_orde_fyb,ussgl490200_delivered_orde_cpe,ussgl490800_authority_outl_cpe,ussgl490800_authority_outl_fyb,ussgl493100_delivered_orde_cpe,ussgl497100_downward_adjus_cpe,ussgl497200_downward_adjus_cpe,ussgl498100_upward_adjustm_cpe,ussgl498200_upward_adjustm_cpe,fiscal_year,period,tas,tas_with_sub
69,,,,D,0,,0,0,0,0,0,0,143,251,0,0,0,-172,-172,2,Award & Oversight,0,-172,-172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,0,-21,0,0,-21,-21,143,253,0,0,0,0,0,2,Award & Oversight,0,0,0,-21,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,0,-1,0,0,-1,-1,159,233,-222,-222,0,0,0,1,Cyber Security Initiatives (Direct),0,0,0,-1,-1,0,0,0,0,0,0,-222,-222,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,0,,0,0,0,0,0,0,159,251,0,0,0,0,0,1,Cyber Security Initiatives (Direct),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,0,,0,0,0,0,0,0,159,252,0,0,0,0,0,1,Cyber Security Initiatives (Direct),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,0,,0,0,0,0,0,0,159,257,222,222,0,-27,-27,1,Cyber Security Initiatives (Direct),0,-27,-27,0,0,0,0,0,0,0,0,222,222,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,6,,0,0,0,0,0,0,159,310,0,0,0,10,10,1,Cyber Security Initiatives (Direct),0,10,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,4,,0,0,0,0,0,0,159,320,0,0,0,-4,-4,1,Cyber Security Initiatives (Direct),0,-4,-4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,, ,0,,0,0,0,0,0,0,142,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0142,069-0000-0000- -0142-000
69,,,,D,0,,0,-3,0,0,-3,-3,102,121,0,0,0,0,0,1,General administration,0,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,2,,0,0,0,0,0,0,102,210,0,0,0,-2,-2,1,General administration,0,-2,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,0,0,0,0,0,102,231,0,0,0,-101,-101,1,General administration,0,-101,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,0,0,0,0,0,102,233,0,0,0,-1,-1,1,General administration,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,0,0,0,0,0,102,240,0,0,0,-41,-41,1,General administration,0,-41,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,45,,-464,-397,-634,0,-228,-397,102,251,0,-7,0,-516,-973,1,General administration,0,-516,-973,-228,-397,0,0,45,0,0,0,0,-7,-634,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,2,,0,-9,0,0,-9,-9,102,252,0,0,0,-40,-40,1,General administration,0,-40,-40,-9,-9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,25,,-93,-521,103,0,-717,-521,102,253,0,0,0,-106,-199,1,General administration,0,-106,-199,-717,-521,0,0,25,0,0,0,0,0,103,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,0,0,0,0,0,0,102,121,64,64,0,0,0,801,Salaries and Expenses (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,0,0,0,0,0,0,102,251,0,0,0,-26,-26,801,Salaries and Expenses (Reimbursable),0,-26,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,1,-3,0,0,-2,-3,102,253,-64,-64,0,-1,0,801,Salaries and Expenses (Reimbursable),0,-1,0,-2,-3,0,0,0,0,0,0,-64,-64,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,0,0,0,0,0,118,210,0,0,0,0,0,1,Office of Civil Rights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,0,0,0,0,0,118,251,0,0,0,-41,-41,1,Office of Civil Rights,0,-41,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,-30,0,0,-30,-30,118,253,0,0,0,-7,-7,1,Office of Civil Rights,0,-7,-7,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,0,0,0,0,0,118,257,0,0,0,-10,-10,1,Office of Civil Rights,0,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,0,0,0,0,0,118,310,0,0,0,-13,-13,1,Office of Civil Rights,0,-13,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,0,0,0,0,0,155,253,0,0,0,0,0,733,Guaranteed loan subsidy and administrative expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0155,069-0000-0000- -0155-000
69,,,,D,0,,0,0,0,0,0,0,155,410,0,0,0,-2,-2,733,Guaranteed loan subsidy and administrative expenses,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0155,069-0000-0000- -0155-000
69,,,,D,0,,-116,0,-116,0,0,0,102,251,0,0,0,0,-116,1,General administration,0,0,-116,0,0,0,0,0,0,0,0,0,0,-116,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-146,0,-146,0,0,0,102,310,0,0,0,-9,-155,1,General administration,0,-9,-155,0,0,0,0,0,0,0,0,0,0,-146,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,0,0,0,0,0,116,251,0,0,0,-35,-35,1,Financial management capital,0,-35,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0116,069-0000-0000- -0116-000
69,,,,D,32,,0,-111,-79,0,-32,-111,116,253,0,0,0,0,0,1,Financial management capital,0,0,0,-32,-111,0,0,0,32,0,0,0,0,-79,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0116,069-0000-0000- -0116-000
69,,,,D,23,,0,0,0,0,0,0,119,251,0,0,0,-52,-52,1,Minority business outreach,0,-52,-52,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0119,069-0000-0000- -0119-000
69,,,,D,0,,0,0,0,0,0,0,119,252,0,0,0,0,0,1,Minority business outreach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0119,069-0000-0000- -0119-000
69,,,,D,0,,0,-1,0,0,-1,-1,119,253,0,0,0,0,0,1,Minority business outreach,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0119,069-0000-0000- -0119-000
69,,,,D,3,,0,0,0,0,0,0,119,410,0,0,0,-3,-3,1,Minority business outreach,0,-3,-3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0119,069-0000-0000- -0119-000
69,,,,D,0,,-135,-258,-393,0,0,-258,142,251,0,0,0,-142,-277,2,Safe skies,0,-142,-277,0,-258,0,0,0,0,0,0,0,0,-393,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0142,069-0000-0000- -0142-000
69,,,,D,0,,0,-107,0,0,-107,-107,159,233,0,0,0,0,0,1,Cyber Security Initiatives (Direct),0,0,0,-107,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,1,,0,0,0,0,0,0,159,257,0,0,0,-1,-1,1,Cyber Security Initiatives (Direct),0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,2,,-26,0,-26,0,0,0,143,111,0,-26,0,0,0,2,Award & Oversight,0,0,0,0,0,0,0,0,0,0,0,0,-26,-24,0,0,0,0,2,0,-2,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,-2,0,-2,0,0,0,143,115,0,0,-2,0,0,2,Award & Oversight,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,-8,0,-8,0,0,0,143,121,0,-9,0,0,0,2,Award & Oversight,0,0,0,0,0,0,0,0,0,0,0,0,-9,-8,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,2,,0,0,0,0,0,0,143,210,0,0,0,-2,-2,2,Award & Oversight,0,-2,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,29,,-256,-136,-379,0,-13,-136,143,251,0,-70,0,-236,-422,2,Award & Oversight,0,-236,-422,-13,-136,0,0,29,0,0,0,0,-70,-379,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,0,-37,-28,0,-9,-37,143,253,0,0,0,0,0,2,Award & Oversight,0,0,0,-9,-37,0,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,-8,0,-8,0,0,0,102,111,0,0,-8,0,0,1,General administration,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-8,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,0,0,0,0,0,102,115,0,0,0,0,0,1,General administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-2,-20,-1,0,-21,-20,102,121,0,0,-2,0,0,1,General administration,0,0,0,-21,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,3,,-3,0,-3,0,0,0,102,210,0,0,-2,-3,-4,1,General administration,0,-1,-4,0,0,0,0,3,0,-1,0,0,0,-3,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,0,0,0,0,0,102,231,0,0,0,-194,-194,1,General administration,0,-194,-194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,3,,-19,0,-19,0,0,0,102,233,0,-11,0,-4,-12,1,General administration,0,-4,-12,0,0,0,0,3,0,0,0,0,-11,-19,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,0,0,0,0,0,102,240,0,0,0,-102,-102,1,General administration,0,-102,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,20,,-168,-92,-219,0,-40,-92,102,251,0,-29,0,-107,-245,1,General administration,0,-107,-245,-40,-92,0,0,20,0,0,0,0,-29,-219,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,3,,-29,-6,-29,0,-6,-6,102,252,1,1,0,-11,-40,1,General administration,0,-11,-40,-6,-6,0,0,3,0,0,0,1,1,-29,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,67,,-177,-1215,-312,0,-1080,-1215,102,253,-1,-1,-6,-423,-594,1,General administration,0,-417,-594,-1080,-1215,0,0,58,0,-6,0,-1,-1,-312,0,0,0,0,8,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-12,0,-12,0,0,0,102,257,0,0,0,0,-12,1,General administration,0,0,-12,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-23,0,-23,0,0,0,102,310,0,-23,0,0,0,1,General administration,0,0,0,0,0,0,0,0,0,0,0,0,-23,-23,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,0,0,0,0,0,0,102,233,0,0,0,-2,-2,801,Salaries and Expenses (Reimbursable),0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,0,0,0,0,0,0,102,251,0,0,0,-10,-10,801,Salaries and Expenses (Reimbursable),0,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,26,,0,-308,-285,0,-23,-308,102,253,0,0,0,-26,-26,801,Salaries and Expenses (Reimbursable),0,-26,-26,-23,-308,0,0,26,0,0,0,0,0,-285,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,0,0,0,0,0,0,102,257,0,0,0,-21,-21,801,Salaries and Expenses (Reimbursable),0,-21,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,-1,0,0,-1,-1,118,121,0,0,0,0,0,1,Office of Civil Rights,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,0,0,0,0,0,118,240,0,0,0,-1,-1,1,Office of Civil Rights,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,-6,0,-6,0,0,0,118,251,0,-6,0,-94,-94,1,Office of Civil Rights,0,-94,-94,0,0,0,0,0,0,0,0,0,-6,-6,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,0,0,0,0,0,118,252,0,6,-6,0,0,1,Office of Civil Rights,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,-53,3,0,-56,-53,118,253,0,-8,8,-11,-11,1,Office of Civil Rights,0,-11,-11,-56,-53,0,0,0,0,0,0,0,-8,3,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,-20,-8,-28,0,0,-8,118,257,2,2,0,-60,-80,1,Office of Civil Rights,0,-60,-80,0,-8,0,0,0,0,0,0,2,2,-28,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,0,0,0,0,0,118,260,-2,0,-2,0,0,1,Office of Civil Rights,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0118,069-0000-0000- -0118-000
69,,,,D,0,,0,0,0,0,0,0,155,253,0,0,0,0,0,733,Guaranteed loan subsidy and administrative expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0155,069-0000-0000- -0155-000
69,,,,D,2,,0,0,0,0,0,0,155,410,0,0,0,0,0,733,Guaranteed loan subsidy and administrative expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,9,069-0000-0000- -0155,069-0000-0000- -0155-000
69,,,,D,0,,-429,0,-429,0,0,0,102,251,0,0,-52,-717,-1094,1,General administration,0,-665,-1094,0,0,0,0,0,0,-52,0,0,0,-429,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-362,0,-362,0,0,0,102,310,0,0,0,-1,-363,1,General administration,0,590,-363,0,0,0,0,0,0,-591,0,0,0,-362,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,0,-4237,-2964,0,-1273,-4237,116,253,0,0,0,0,0,1,Financial management capital,0,0,0,-1273,-4237,0,0,0,0,0,0,0,0,-2964,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0116,069-0000-0000- -0116-000
69,,,,D,0,,0,0,0,0,0,0,119,210,0,0,0,0,0,1,Minority business outreach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0119,069-0000-0000- -0119-000
69,,,,D,0,,0,-12,-10,0,-2,-12,119,253,0,0,0,0,0,1,Minority business outreach,0,0,0,-2,-12,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0119,069-0000-0000- -0119-000
69,,,,D,15,,-492,0,-492,0,0,0,119,410,0,-38,0,-97,-552,1,Minority business outreach,0,-97,-552,0,0,0,0,15,0,0,0,0,-38,-492,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0119,069-0000-0000- -0119-000
69,,,,D,0,,-91,-443,-211,0,-323,-443,142,253,0,0,0,-382,-473,2,Safe skies,0,-382,-473,-323,-443,0,0,0,0,0,0,0,0,-211,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0142,069-0000-0000- -0142-000
69,,,,D,0,,0,-230,-202,0,-27,-230,159,233,0,0,0,0,0,1,Cyber Security Initiatives (Direct),0,0,0,-27,-230,0,0,0,0,0,0,0,0,-202,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,0,,-40,0,-40,0,0,0,159,253,0,0,0,-23,-63,1,Cyber Security Initiatives (Direct),0,-23,-63,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,0,,-331,-7,-337,0,0,-7,159,257,0,-59,0,0,-272,1,Cyber Security Initiatives (Direct),0,0,-272,0,-7,0,0,0,0,0,0,0,-59,-337,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,0,,-733,0,-733,0,0,0,159,310,0,-313,0,0,-420,1,Cyber Security Initiatives (Direct),0,0,-420,0,0,0,0,0,0,0,0,0,-313,-733,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0159,069-0000-0000- -0159-000
69,,,,D,0,,-558,0,-558,0,0,0,143,111,0,0,-558,0,0,2,Award & Oversight,0,0,0,0,0,0,0,0,0,0,0,0,0,-558,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,-13,0,-13,0,0,0,143,115,0,0,-13,0,0,2,Award & Oversight,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,-180,0,-180,0,-1,0,143,121,0,0,-180,0,0,2,Award & Oversight,0,0,0,-1,0,0,0,0,0,0,0,0,0,-180,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,-7,0,-7,0,0,0,143,210,0,0,-14,-7,0,2,Award & Oversight,0,-7,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,-643,-150,-643,0,-150,-150,143,251,0,0,0,-753,-1396,2,Award & Oversight,0,-753,-1396,-150,-150,0,0,0,0,0,0,0,0,-643,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,0,,-141,0,-88,0,-53,0,143,253,0,0,-141,0,0,2,Award & Oversight,0,0,0,-53,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0143,069-0000-0000- -0143-000
69,,,,D,3,,0,0,0,0,0,0,102,0,0,0,0,-2,-2,1,General administration,0,-2,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,11,,-1726,0,-1726,0,0,0,102,111,-8,-1666,-67,0,0,1,General administration,0,0,0,0,0,0,0,0,0,0,0,-8,-1666,-1594,0,0,0,8,4,0,-132,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-196,0,-196,0,0,0,102,113,0,-198,2,0,0,1,General administration,0,0,0,0,0,0,0,0,0,0,0,0,-198,-196,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-108,0,-108,0,0,0,102,115,0,-10,-98,-2,-2,1,General administration,0,-2,-2,0,0,0,0,0,0,0,0,2,-10,-108,0,0,0,0,0,-2,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,1,,-552,-81,-624,0,-9,-81,102,121,118,-461,27,0,0,1,General administration,0,0,0,-9,-81,0,0,0,0,0,0,118,-461,-622,0,0,0,0,1,0,-2,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,27,,-118,0,-118,0,0,0,102,210,0,0,-26,-27,-119,1,General administration,0,-9,-119,0,0,0,0,26,0,-18,0,9,0,-118,0,0,0,0,1,-9,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-7,0,-7,0,0,0,102,231,0,0,0,-1106,-1113,1,General administration,0,-1106,-1113,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-48,0,-48,0,0,0,102,233,-8,0,0,-73,-129,1,General administration,0,-73,-129,0,0,0,0,0,0,0,0,-8,0,-48,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-72,0,-72,0,0,0,102,240,0,0,0,-102,-174,1,General administration,0,-102,-174,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,58,,-4833,-94,-4873,0,-54,-94,102,251,0,-190,-17,-869,-5494,1,General administration,0,-834,-5494,-54,-94,0,0,58,0,-35,0,1,-190,-4873,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,13,,-374,0,-374,0,0,0,102,252,2,-49,-11,-116,-428,1,General administration,0,-107,-428,0,0,0,0,13,0,-9,0,4,-49,-374,0,0,0,0,0,-2,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,65,,-606,-4800,-3816,0,-1590,-4800,102,253,-122,-132,-7,-906,-1496,1,General administration,0,-904,-1496,-1590,-4800,0,0,58,0,-2,0,-122,-132,-3814,0,0,0,1,6,0,-2,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,0,,-6,0,-6,0,0,0,102,257,0,0,0,0,-6,1,General administration,0,0,-6,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,19,,-75,0,-75,0,0,0,102,260,-17,0,-29,24,-40,1,General administration,0,50,-40,0,0,0,0,0,0,-27,0,-14,0,-75,0,0,0,18,1,-3,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,D,26,,-16,0,-16,0,0,0,102,310,0,0,-3,-255,-268,1,General administration,0,-255,-268,0,0,0,0,26,0,0,0,4,0,-16,0,0,0,0,0,-3,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,1,,-75,0,-75,0,0,0,102,111,-1,-75,-1,0,0,801,Salaries and Expenses (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,-1,-75,-75,0,0,0,1,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,-32,0,-32,0,0,0,102,113,-13,-44,-1,0,0,801,Salaries and Expenses (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,-13,-44,-32,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,-20,0,-20,0,0,0,102,115,0,-20,0,0,0,801,Salaries and Expenses (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,0,-20,-20,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
69,,,,R,0,,0,0,0,0,0,0,102,118,0,0,0,0,0,801,Salaries and Expenses (Reimbursable),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0102,069-0000-0000- -0102-000
